lat,lon,name,category,address
13.0601636,80.2563748,ASV Adharsh Tower,Other Office,", Chennai"
13.0585191,80.2593276,Unnamed Office,Other Office,", Chennai"
13.0667828,80.270947,Unnamed Office,Other Office,", Chennai"
13.0225241,80.2094304,Sai Sadhan,Other Office,", Chennai"
13.0062823,80.2447124,Ramco,Other Office,", Chennai"
12.9246621,80.1092295,Raysoft Infotech Private Limited,IT Office,"Kalyan Nagar 1st Street, Tambaram West, Chennai"
13.0121737,80.2030875,Unnamed Office,Other Office,", Chennai"
13.0121599,80.2084831,SKCL Central Square - I,Other Office,", Chennai"
13.0125995,80.2088964,SKCL Central Square - II,Other Office,", Chennai"
13.0125866,80.2094326,SKCL Infinite Tower,IT Office,", Chennai"
13.0122551,80.2094426,Ocean Bay,Other Office,", Chennai"
13.0118918,80.2094715,Unnamed Office,Other Office,", Chennai"
13.0118587,80.2089792,SKCL Excellence,Other Office,", Chennai"
13.0105148,80.2090748,Willow Square,Other Office,", Chennai"
13.0103872,80.2082535,Design Square,Other Office,", Chennai"
13.0103119,80.208552,Siddarth Building,Other Office,", Chennai"
13.0105057,80.2085511,Unnamed Office,Other Office,", Chennai"
13.010542,80.2078058,Triton Square,IT Office,", Chennai"
13.0102511,80.2109388,Olympia Tower,Other Office,", Chennai"
13.0141069,80.211553,RR Towers,Other Office,", Chennai"
13.013662,80.2099918,Unnamed Office,Other Office,", Chennai"
13.0131237,80.2112687,Kochar Bliss,Other Office,", Chennai"
13.0125763,80.2080498,SKCL Icon,Other Office,", Chennai"
13.0148745,80.2036221,Olympia Technology Park,IT Office,", Chennai"
13.0157516,80.1997401,Tech Square,IT Office,", Chennai"
13.0160236,80.1998142,Unnamed Office,Other Office,", Chennai"
13.0933495,80.2853695,The Indian Leather Corporation Limited,IT Office,", Chennai"
13.0668361,80.1515526,Food Ingredient Specialities Private Limited,IT Office,"Vanagaram - Ambattur Road, Ayanambakkam, Chennai"
12.9029893,80.2262745,Royal Enfield Global Headquarters,Other Office,"Rajiv Gandhi Salai, Chennai"
13.056277,80.1054732,Commercial Block,Other Office,", Chennai"
13.0125212,80.201385,Krion Consulting Pvt Ltd,Other Office,"SIDCO Industrial Estate South Phase Road, Chennai"
13.1969158,80.1800096,Revati store,Other Office,", Chennai"
13.1278566,80.1943716,Unnamed Office,Other Office,", Chennai"
12.9463213,80.2457595,MNM Jain- xerox shop,Other Office,", Chennai"
13.0137986,80.1560456,Unnamed Office,Other Office,", Chennai"
13.0354632,80.264145,Aavin parlour,Other Office,", Chennai"
12.9952168,80.2460729,Computer Society of India,Other Office,", Chennai"
12.9476395,80.2086034,Unnamed Office,Other Office,", Chennai"
12.947717,80.2078985,Unnamed Office,Other Office,", Chennai"
12.9252299,80.1173698,Unnamed Office,Other Office,", Chennai"
12.9914933,80.2189723,Unnamed Office,Other Office,", Chennai"
13.0321374,80.2038496,Unnamed Office,Other Office,", Chennai"
13.0322882,80.2031104,Unnamed Office,Other Office,", Chennai"
13.0322886,80.2033612,Unnamed Office,Other Office,", Chennai"
13.0352343,80.2113195,Unnamed Office,Other Office,", Chennai"
13.0604224,80.258288,Unnamed Office,Other Office,", Chennai"
13.0596411,80.2587712,Unnamed Office,Other Office,", Chennai"
13.0253831,80.1774663,Unnamed Office,Other Office,", Chennai"
13.026245,80.1778605,Unnamed Office,Other Office,", Chennai"
13.0427784,80.1417741,Sri Ramachandra faculty of Engineering & Technology,IT Office,", Chennai"
13.0295805,80.2311015,Tamil Nadu Housing Board - Head Office,Other Office,", Chennai"
13.0825379,80.2771326,Southern Railways Headquarters,Other Office,", Chennai"
13.0082491,80.2379005,Department of Textile Technology,IT Office,", Chennai"
13.1318046,80.1579217,Unnamed Office,Other Office,", Chennai"
13.0592381,80.2336222,Loyola-ICAM College of Engineering and Technology (LICET),IT Office,", Chennai"
13.0681042,80.1984327,Koyambedu Market,Other Office,", Chennai"
12.9113519,80.2220032,SDB 2,Other Office,", Chennai"
12.9104107,80.2213705,SDB 1,Other Office,", Chennai"
13.0068458,80.1955295,Unnamed Office,Other Office,", Chennai"
13.0897414,80.2893186,Singapore Plaza,Other Office,", Chennai"
